id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,renovated,basement
2780700050,432000,3,2.5,1920,9812,2,0,0,8,1920,0,2000,0,98028,47.7633,-122.243,1830,0,0
114100314,285000,3,1.5,1480,7117,1,0,0,7,1170,310,1960,0,98028,47.7766,-122.248,2230,0,1
7308900100,401000,4,1,1940,5753,1.5,0,0,7,1940,0,1947,0,98177,47.7188,-122.358,2170,0,0
2423600100,491500,4,1.75,2190,125452,1,0,2,9,2190,0,1968,0,98092,47.2703,-122.069,3000,0,0
4358700186,275000,3,2.25,1260,1488,3,0,0,7,1260,0,2009,0,98133,47.7071,-122.336,1190,0,0
293760310,975000,5,4.5,4300,12250,2,0,0,10,4300,0,2004,0,98029,47.5557,-122.027,3950,0,0
438000015,555000,4,1.75,2350,5946,1,0,2,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,0,1
6661200260,220000,2,1.5,1030,2850,2,0,0,7,1030,0,1995,0,98038,47.3845,-122.039,1030,0,0
9406520260,311000,4,2.5,1975,8734,2,0,0,7,1975,0,1996,0,98038,47.363,-122.034,1975,0,0
821049191,285000,3,1.5,1380,12196,1,0,0,7,1380,0,1967,0,98003,47.3204,-122.322,1600,0,0
7305300370,390000,3,1.5,1240,8410,1,0,0,6,1240,0,1948,0,98155,47.753,-122.328,1630,0,0
3362400640,825000,3,1.75,2010,3090,1.5,0,0,7,1510,500,1926,0,98103,47.682,-122.348,1600,0,1
7524400250,589950,3,2,2080,12094,2,0,0,8,2080,0,1982,0,98052,47.7035,-122.164,2230,0,0
2600140070,1030000,4,3,3540,10202,2,0,0,8,2720,820,1988,0,98006,47.5471,-122.155,2780,0,1
5145100300,465000,3,2,1560,8509,1,0,0,8,790,770,1969,0,98034,47.7261,-122.22,1410,0,1
825059271,9e+05,3,2.75,2980,12600,1.5,0,0,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,1,1
84000245,190000,3,1.75,1100,9452,1,0,0,6,1100,0,1942,0,98146,47.4864,-122.337,1350,0,0
7202290240,442500,3,2.5,1690,3129,2,0,0,7,1690,0,2002,0,98053,47.6875,-122.043,1690,0,0
1982201465,475999,4,1.75,1880,4175,1.5,0,0,7,1090,790,1944,0,98107,47.6646,-122.364,1700,0,1
2872100245,465000,3,1,910,4500,1,0,0,7,910,0,1948,0,98117,47.6828,-122.395,1370,0,0
1778500620,1300000,4,2.25,2360,4000,2,0,0,9,2360,0,2013,0,98112,47.6198,-122.289,3040,0,0
225069017,850000,4,3,2720,183823,2,0,0,8,2720,0,1975,2007,98053,47.6749,-122.002,2140,1,0
9407101380,189000,3,2,1460,11481,1,0,0,7,1170,290,1995,0,98045,47.4493,-121.777,1540,0,1
3592500866,1210000,3,2.75,3150,5520,1.5,0,0,8,2130,1020,1925,0,98112,47.6345,-122.302,3160,0,1
9478500590,302500,3,2.5,1690,4476,2,0,0,7,1690,0,2008,0,98042,47.3663,-122.114,2250,0,0
1545802100,272450,3,2.25,1780,7332,2,0,0,7,1780,0,1987,0,98038,47.3593,-122.051,1510,0,0
1137500090,763776,4,2.5,2750,16139,2,0,0,9,2750,0,1989,0,98075,47.5843,-122.06,2810,0,0
2767601085,733000,6,2.75,2730,5000,1,0,0,8,1780,950,1962,0,98107,47.6751,-122.38,2090,0,1
8842400071,352000,5,2.5,2420,8560,1,0,2,7,1620,800,1978,0,98118,47.532,-122.285,2210,0,1
1873100390,719000,4,2.5,2570,7173,2,0,0,8,2570,0,2005,0,98052,47.7073,-122.11,2630,0,0
2781250560,234000,2,2,1200,3624,2,0,0,6,1200,0,2003,0,98038,47.349,-122.025,1360,0,0
9413500350,450000,3,1.75,1480,8394,1,0,0,8,1480,0,1971,0,98052,47.6634,-122.144,1920,0,0
859000022,330000,3,2.5,1740,1844,2,0,0,8,1320,420,2008,0,98106,47.5248,-122.365,1740,0,1
1053000010,465000,3,1.5,1280,4720,1,0,0,7,850,430,1941,0,98126,47.5509,-122.377,1280,0,1
3394100030,975000,4,2.5,2720,11049,2,0,0,10,2720,0,1989,0,98004,47.5815,-122.192,2750,0,0
2976800796,236000,3,1,1300,5898,1,0,0,7,1300,0,1961,0,98178,47.5053,-122.255,1320,0,0
1545800290,315000,4,2.5,1700,6675,2,0,0,7,1700,0,1997,0,98038,47.3638,-122.053,1570,0,0
251500330,1780000,3,2.25,4320,19225,1,0,0,10,2160,2160,1972,0,98004,47.6368,-122.216,3430,0,1
3905000340,672000,4,2.5,2440,10049,2,0,0,9,2440,0,1989,0,98029,47.5744,-121.993,2820,0,0
1223039290,403950,4,2.5,2120,13780,2,0,0,8,2120,0,1993,0,98146,47.4987,-122.365,1880,0,0
7852140100,569000,4,2.5,2830,10954,2,0,0,8,2830,0,2003,0,98065,47.5396,-121.882,2470,0,0
9829200250,1700000,3,2,2600,6600,2,0,4,10,1930,670,1970,2014,98122,47.6055,-122.285,2670,1,1
9290870040,775000,4,2.5,3220,38448,2,0,0,10,3220,0,1993,0,98053,47.6854,-122.053,3090,0,0
7215730580,680000,4,3,3150,6175,2,0,0,9,3150,0,2001,0,98075,47.5968,-122.017,3150,0,0
3025059124,3170000,5,3.5,4330,11979,1,0,4,12,2090,2240,2008,0,98004,47.6251,-122.218,4320,0,1
5634500182,396000,4,1.75,1970,12409,1,0,0,7,1220,750,1968,0,98028,47.7489,-122.236,1690,0,1
5101401816,505000,3,1,1020,5410,1,0,0,7,880,140,1928,0,98115,47.6924,-122.31,1580,0,1
3655400060,445000,3,2.5,2470,4565,2,0,0,7,2470,0,2005,0,98056,47.514,-122.189,2470,0,0
7202330170,438000,3,2.5,1650,3031,2,0,0,7,1650,0,2003,0,98053,47.682,-122.034,1560,0,0
594000115,615000,2,1.75,2040,28593,1.5,1,3,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,1,0
8562770320,554000,3,2.5,2140,4126,2,0,0,8,1960,180,2005,0,98027,47.5368,-122.073,2280,0,1
7853310590,658000,4,2.75,3310,6166,2,0,0,9,3310,0,2008,0,98065,47.521,-121.877,3200,0,0
3126049261,259250,3,1,940,5904,1,0,0,6,940,0,1947,0,98103,47.699,-122.35,870,0,0
7855800910,871000,4,2.5,2150,8536,1,0,3,8,1400,750,1967,0,98006,47.5663,-122.163,2800,0,1
8562500380,679000,4,2.5,3080,8451,1,0,0,7,1540,1540,1969,0,98052,47.674,-122.154,1550,0,1
7852150720,405000,3,2.5,2070,4697,2,0,0,7,2070,0,2002,0,98065,47.5307,-121.875,2230,0,0
3905040800,533600,3,2.5,1930,5080,2,0,0,8,1930,0,1990,0,98029,47.5694,-122.001,2190,0,0
2770602493,455000,2,2,1350,1209,3,0,0,8,1350,0,2013,0,98199,47.649,-122.383,1310,0,0
1761300100,279950,5,1.75,2150,7171,1,0,0,7,1460,690,1970,0,98031,47.3952,-122.176,1710,0,1
98000130,1430000,4,5,4630,24054,2,0,3,11,4630,0,2005,0,98075,47.587,-121.966,4630,0,0
8121100155,810000,4,3.5,2700,2868,2,0,0,11,1920,780,2006,0,98118,47.5685,-122.286,1430,0,1
1853081060,878000,4,2.5,3810,7728,2,0,0,9,3810,0,2007,0,98074,47.5925,-122.058,3290,0,0
3026059363,575000,3,3.5,2514,1559,2,0,0,8,2024,490,2007,0,98034,47.7044,-122.209,2090,0,1
3630010020,376000,3,2,1540,1827,2,0,0,8,1540,0,2005,0,98029,47.5479,-121.999,1560,0,0
6151800300,625000,3,1.75,2700,18893,1,0,0,7,2110,590,1948,1983,98010,47.3397,-122.048,2260,1,1
5379802181,193000,2,1,680,8640,1,0,0,5,680,0,1951,0,98188,47.4559,-122.289,1320,0,0
7701930010,489000,3,2.5,2260,19821,2,0,0,9,2260,0,1994,0,98058,47.448,-122.088,2750,0,0
3176100110,650000,3,1.5,1630,7475,1,0,1,7,1160,470,1940,0,98115,47.6725,-122.272,2320,0,1
4458800060,957500,4,2.25,2360,11523,2,0,0,10,2360,0,1968,0,98040,47.5318,-122.224,2850,0,0
5045700470,563950,4,2.75,3050,4750,2,0,0,8,3050,0,2014,0,98059,47.4857,-122.153,2730,0,0
7151700360,1030000,5,3.25,2680,3011,2,0,0,9,1870,810,1910,2014,98122,47.6115,-122.287,3440,1,1
3326059238,5e+05,4,2.25,2050,7201,2,0,0,8,2050,0,1994,0,98033,47.7003,-122.165,1970,0,0
7399300420,255000,3,1,1170,7395,1,0,0,7,1170,0,1969,0,98055,47.4627,-122.19,1430,0,0
1775950100,357823,3,1.5,1240,9196,1,0,0,8,1240,0,1968,0,98072,47.7562,-122.094,1690,0,0
2193340260,596500,4,2.25,1770,8505,2,0,0,8,1770,0,1986,0,98052,47.6904,-122.102,1880,0,0
1687910200,629000,4,2.25,1900,11171,1,0,0,8,1280,620,1984,0,98006,47.561,-122.126,2330,0,1
8644220070,745000,4,2.5,2650,18903,2,0,0,11,2650,0,1994,0,98075,47.5761,-121.989,3270,0,0
4053200926,357000,4,2.75,2700,49428,1,0,0,9,2700,0,1988,0,98042,47.3168,-122.079,2728,0,0
1245003255,615000,3,1,1120,12500,1,0,0,7,1120,0,1977,0,98033,47.6842,-122.2,2380,0,0
7177300735,546000,2,1,1120,6180,1,0,0,7,1120,0,1939,0,98115,47.6824,-122.301,1420,0,0
5631501323,309500,3,1.5,1340,13560,1,0,0,7,1340,0,1968,0,98028,47.741,-122.234,1540,0,0
7574910650,805000,4,2.5,3320,38032,2,0,0,10,3320,0,1991,0,98077,47.7478,-122.036,3270,0,0
9276202190,545000,6,1.75,1820,6250,1,0,0,7,1130,690,1954,0,98116,47.579,-122.39,1820,0,1
520069032,267300,3,1.75,1890,93218,1,0,0,7,1890,0,1964,0,98092,47.2568,-122.07,1690,0,0
952006728,330000,3,2.5,1070,1155,2,0,0,7,720,350,2005,0,98102,47.5617,-122.385,1120,0,1
461002615,580000,5,2.5,2720,5000,1.5,0,0,7,1530,1190,1939,0,98117,47.6827,-122.376,1210,0,1
6838000170,402000,3,2.5,1520,3425,2,0,0,7,1520,0,1986,0,98052,47.6801,-122.161,1640,0,0
2592400250,445000,4,2.25,2130,7200,2,0,0,7,2130,0,1972,0,98034,47.7152,-122.168,1990,0,0
2144800615,190000,1,0.75,930,29258,1,0,0,6,930,0,1941,0,98178,47.4837,-122.236,2000,0,0
8649400410,375000,3,1.75,2140,13598,1.5,0,0,7,1620,520,1970,0,98014,47.7139,-121.321,930,0,1
5230300280,270000,3,1,1010,9514,1,0,0,7,1010,0,1969,0,98059,47.4936,-122.105,1010,0,0
2525300540,185000,3,1.5,1090,9605,1,0,0,6,1090,0,1969,0,98038,47.3609,-122.028,1160,0,0
2171400197,350000,5,3,2520,5500,1,0,0,8,1550,970,2004,0,98178,47.4938,-122.255,1700,0,1
6371500120,325000,2,1,960,4800,1.5,0,0,6,960,0,1912,0,98116,47.5752,-122.411,1440,0,0
1607100038,5e+05,4,3.25,2670,5001,1,0,0,9,1640,1030,2013,0,98108,47.5666,-122.293,1610,0,1
1771000970,330000,3,1,1160,9600,1,0,0,7,1160,0,1967,0,98077,47.7419,-122.073,1160,0,0
8154100020,248500,3,1.75,2090,12026,1,0,0,7,2090,0,1948,0,98002,47.3095,-122.217,1700,0,0
1926069063,585000,3,1.75,1790,87213,1,0,0,7,1790,0,1974,0,98077,47.732,-122.077,3270,0,0
7972603950,238000,2,1,750,6480,1,0,0,6,750,0,1943,0,98106,47.5195,-122.35,1050,0,0
4046601010,399950,3,1.75,2450,15001,1,0,0,7,1980,470,1989,0,98014,47.6957,-121.913,1790,0,1
920069053,201000,3,1,960,15273,1,0,0,7,960,0,1963,0,98022,47.238,-122.039,1930,0,0
1788800630,185000,3,1,840,12091,1,0,0,6,840,0,1959,0,98023,47.3281,-122.343,840,0,0
7137950720,339100,4,2.5,2350,10655,2,0,0,8,2350,0,1992,0,98092,47.3284,-122.171,2210,0,0
3126049411,340000,2,2.5,1100,1760,3,0,0,7,1100,0,1997,0,98103,47.6972,-122.35,1200,0,0
1843130980,284000,4,2.5,2000,5390,2,0,0,7,2000,0,2003,0,98042,47.3732,-122.129,2330,0,0
1180002075,235000,3,1,1210,6000,1,0,0,7,1210,0,1930,0,98178,47.4984,-122.224,1210,0,0
2144800146,257500,3,2,1300,9334,1,0,0,7,1300,0,1981,0,98178,47.4865,-122.238,2210,0,0
7812801785,221347,3,2,1580,6655,1,0,0,6,790,790,1944,0,98178,47.4927,-122.248,1090,0,1
3345700207,608500,4,3.5,2850,5577,2,0,0,8,1950,900,2014,0,98056,47.5252,-122.192,2850,0,1
8965450190,295000,3,2.5,1500,3060,2,0,0,7,1500,0,1994,0,98006,47.5605,-122.117,2700,0,0
3179100480,530000,3,2.25,1264,1536,2,0,0,8,1264,0,2003,0,98105,47.6694,-122.279,1264,0,0
2916600110,214946,3,1.75,1290,8688,1,0,0,7,1290,0,1980,0,98042,47.3655,-122.08,1750,0,0
3326059191,410000,4,2,1580,9581,1,0,0,7,1580,0,1953,0,98033,47.692,-122.165,1580,0,0
322059311,355000,4,2.5,1780,15000,2,0,0,7,1780,0,1993,0,98058,47.4239,-122.153,2005,0,0
2296700050,475000,4,3,2410,8284,1,0,0,7,1210,1200,1969,0,98034,47.7202,-122.22,2050,0,1
8682291840,408000,2,2,1200,3900,1,0,0,8,1200,0,2006,0,98053,47.72,-122.024,1440,0,0
7883603648,3e+05,5,2.5,2760,6000,2,0,0,8,2760,0,2006,0,98108,47.5289,-122.321,1360,0,0
2321059093,506000,3,2.5,2100,213008,1,0,0,8,2100,0,1990,0,98092,47.2984,-122.144,1330,0,0
3426079024,150000,3,1,1010,25000,1,0,0,6,1010,0,1966,0,98014,47.6927,-121.901,2020,0,0
3824100041,419000,4,2.25,1880,9727,1,0,0,7,1100,780,1979,0,98028,47.7731,-122.257,1790,0,1
255450390,351999,3,2.5,2370,4200,2,0,0,8,2370,0,2014,0,98038,47.3706,-122.017,2370,0,0
2473380920,206325,5,2.5,1720,10202,1.5,0,0,7,1720,0,1970,0,98058,47.4572,-122.167,1720,0,0
4045100075,2400000,4,4.25,4890,15188,2,0,2,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,0,1
1105000296,230000,2,1,720,5913,1,0,0,6,720,0,1920,0,98118,47.5447,-122.27,1560,0,0
8669150700,292000,4,3,1984,4460,2,0,0,7,1984,0,2012,0,98002,47.3532,-122.211,2095,0,0
3024059057,1650000,4,4.5,5550,16065,2,0,0,9,3880,1670,2003,0,98040,47.5455,-122.214,3470,0,1
7203140420,385000,3,2.5,1740,4145,2,0,0,7,1740,0,2010,0,98053,47.6875,-122.015,1740,0,0
7518503065,335000,1,1,720,5100,1,0,0,6,720,0,1907,0,98117,47.6821,-122.38,1320,0,0
2856101105,488000,3,2.5,1590,2550,3,0,0,7,1590,0,1985,0,98117,47.6772,-122.393,1260,0,0
7518506715,979000,3,2.5,2690,4047,3,0,0,10,2690,0,2014,0,98117,47.6797,-122.385,2040,0,0
1959703070,979700,5,3,3730,5500,1.5,0,0,7,2160,1570,1927,0,98102,47.6507,-122.32,1890,0,1
1321720140,370000,4,2.5,3090,18645,2,0,0,9,3090,0,1995,0,98023,47.2902,-122.342,3610,0,0
8805400090,289000,3,1,1090,7315,1,0,0,6,1090,0,1981,0,98056,47.494,-122.165,1090,0,0
2064800890,422500,3,1,1270,8920,1,0,0,7,1270,0,1969,0,98056,47.534,-122.172,1590,0,0
3449900030,423000,4,2.5,2660,5539,2,0,0,8,2660,0,2004,0,98059,47.4981,-122.162,2380,0,0
825049073,441000,2,1.5,1190,3400,1,0,0,7,990,200,1919,0,98115,47.6726,-122.32,1410,0,1
1839900080,335000,3,1,950,8000,1,0,0,7,950,0,1968,0,98034,47.7193,-122.184,2270,0,0
9414100030,975000,4,3.25,3330,17533,1,0,2,9,1750,1580,1969,0,98033,47.652,-122.2,3340,0,1
461002050,450000,2,1,910,5000,1,0,0,6,910,0,1914,0,98117,47.683,-122.374,1480,0,0
1231000640,290000,2,1,960,4000,1,0,0,6,960,0,1918,0,98118,47.5554,-122.267,1210,0,0
8731951130,250250,3,2.25,2210,8000,2,0,0,8,2210,0,1969,0,98023,47.3085,-122.381,1990,0,0
1423069063,464950,4,2.5,2230,64438,1,0,0,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,0,1
3058600050,285000,2,1,920,5850,1,0,0,6,920,0,1900,0,98108,47.5441,-122.304,1640,0,0
6071000265,550000,3,2.5,2140,10136,1,0,0,8,1320,820,1958,0,98006,47.5602,-122.184,1980,0,1
4315700505,535000,4,1.75,1570,3250,1.5,0,0,8,1570,0,1928,0,98136,47.5405,-122.393,1570,0,0
8691370290,682000,4,2.75,2820,8009,2,0,0,9,2820,0,2001,0,98075,47.6,-121.977,2820,0,0
7335400500,194900,2,1,810,6697,1,0,0,6,810,0,1923,0,98002,47.3057,-122.216,1140,0,0
5631500369,520000,4,2.5,3290,11446,2,0,0,8,3290,0,1992,0,98028,47.7399,-122.234,2050,0,0
302000065,184000,3,1,970,14850,1,0,0,7,970,0,1968,0,98001,47.3251,-122.268,1410,0,0
917000300,452000,4,1,1210,3760,1.5,0,0,6,1210,0,1900,0,98103,47.6872,-122.344,1540,0,0
7199330370,385000,3,1.75,1200,7360,1,0,0,7,1200,0,1978,0,98052,47.6979,-122.13,1200,0,0
2436200395,1070000,3,3,2940,4622,2,0,0,9,2230,710,1988,0,98105,47.6641,-122.293,1580,0,1
4027700853,387500,6,2,2400,7684,1,0,0,6,1200,1200,1932,2005,98028,47.7705,-122.269,1290,1,1
34001765,699950,3,3.25,2230,5460,1,0,1,8,1430,800,1977,0,98136,47.53,-122.388,2070,0,1
7399000230,350000,4,2.5,2260,7500,1,0,0,8,1460,800,1965,0,98055,47.4645,-122.196,2260,0,1
3236500220,450000,3,2.5,1460,7573,2,0,0,8,1460,0,1983,0,98007,47.6012,-122.141,1910,0,0
3825500080,470000,4,2.75,2310,7350,1,0,0,8,1670,640,1989,0,98011,47.7505,-122.182,2600,0,1
1423910130,220000,3,1.75,1230,8917,1,0,0,7,1230,0,1966,0,98058,47.4528,-122.172,1420,0,0
9828702812,582000,4,3,1670,1189,3,0,0,8,1427,243,2000,0,98122,47.6182,-122.302,1700,0,1
3830620710,206135,3,1,1340,11070,1,0,0,7,1340,0,1978,0,98030,47.3527,-122.178,1650,0,0
11510700,755000,4,2.5,2660,10452,2,0,0,9,2660,0,1993,0,98052,47.6972,-122.104,2890,0,0
1683500180,234000,4,2,1630,9010,1,0,0,7,1050,580,1975,0,98092,47.317,-122.196,1670,0,1
6381500035,385000,3,1.75,1890,9920,1,0,0,7,1230,660,1944,0,98125,47.7327,-122.306,1380,0,1
2524049108,1380000,5,4.25,4050,18827,1,0,2,10,2150,1900,1979,0,98040,47.5323,-122.237,3600,0,1
1115450240,360000,4,2.5,2160,9528,2,0,0,9,2160,0,1992,0,98001,47.3341,-122.255,2280,0,0
913000340,252000,1,1,680,1638,1,0,4,6,680,0,1910,1992,98116,47.5832,-122.399,1010,1,0
7243500015,275000,4,2,1720,5472,1,0,0,6,860,860,1923,0,98118,47.5299,-122.288,1720,0,1
952001765,558000,2,2,1580,5750,1,0,0,6,790,790,1910,0,98116,47.5668,-122.384,1580,0,1
2473410740,315000,3,1.75,1460,7884,1,0,0,8,1460,0,1975,0,98058,47.4457,-122.128,2050,0,0
8700120270,278000,4,2.5,1850,6037,2,0,0,7,1850,0,1991,0,98030,47.359,-122.191,1860,0,0
1355000220,243000,3,1.75,1200,8034,1,0,0,7,1200,0,1975,0,98031,47.4135,-122.18,1270,0,0
1432400570,254000,3,1,1160,7560,1,0,0,6,1160,0,1958,0,98058,47.45,-122.179,1160,0,0
1630700135,659000,4,2,1980,23625,2,0,0,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,1,0
8150100045,210000,2,1,830,6000,1,0,0,6,830,0,1940,0,98126,47.5308,-122.376,830,0,0
2023069054,361550,3,1.75,1160,257875,1,0,0,7,1160,0,1980,0,98059,47.4655,-122.072,1420,0,0
9464700340,1120000,4,2.5,3180,31931,1,0,0,10,2390,790,1978,0,98007,47.6388,-122.149,3180,0,1
8019200360,248500,2,1,780,10064,1,0,0,7,780,0,1958,0,98168,47.4913,-122.318,1090,0,0
8815400670,780000,3,2,2610,6000,1,0,0,7,1310,1300,1941,0,98115,47.675,-122.289,2330,0,1
2051200506,390000,3,1,1190,85226,1.5,0,0,5,1190,0,1935,0,98070,47.365,-122.462,1360,0,0
3832710210,268000,3,1.75,1480,8009,1,0,0,7,980,500,1980,0,98032,47.3657,-122.28,1790,0,1
865100055,9e+05,4,2.25,2460,44431,1,0,0,9,2460,0,1957,0,98007,47.6042,-122.147,2830,0,0
984220240,299000,4,2.5,1820,7575,1,0,0,7,1220,600,1975,0,98058,47.4339,-122.167,1840,0,1
2616800600,840000,7,4.5,4290,37607,1.5,0,0,10,4290,0,1982,0,98027,47.4812,-122.033,2810,0,0
984220330,325000,4,2.5,1820,9161,1,0,0,7,1220,600,1975,0,98058,47.4333,-122.168,1860,0,1
1423700680,190000,3,1.75,1390,7700,1,0,0,7,1390,0,1965,0,98058,47.4559,-122.183,1260,0,0
7147600225,320000,6,2.75,2410,10763,1,0,0,7,1310,1100,1957,0,98188,47.4429,-122.282,1310,0,1
7231501610,327000,4,1,1620,6000,1.5,0,0,7,1620,0,1905,0,98055,47.4763,-122.206,1310,0,0
6021500970,345000,2,1,1080,4000,1,0,0,7,1080,0,1940,0,98117,47.6902,-122.387,1530,0,0
952001660,5e+05,4,1.5,1330,5750,1.5,0,2,7,1330,0,1915,0,98116,47.5681,-122.384,1360,0,0
798000630,340000,4,2.5,2020,32710,1,0,0,7,1070,950,1941,0,98168,47.4969,-122.33,1340,0,1
9178601630,720000,2,1,1580,2199,2,0,2,8,1580,0,1921,1995,98103,47.6541,-122.329,2170,1,0
3629980080,725000,4,2.5,2870,5118,2,0,0,9,2870,0,2006,0,98029,47.5544,-121.99,2940,0,0
2789000120,335000,2,1,1800,8900,1,0,0,6,900,900,1945,0,98168,47.51,-122.323,2040,0,1
3211260120,370000,3,2.25,3230,35306,2,0,0,9,3230,0,1987,0,98092,47.3065,-122.113,2760,0,0
7351200050,1340000,4,1.75,2300,13342,1.5,1,4,7,2300,0,1934,1958,98125,47.7308,-122.282,2500,1,0
1150000200,640000,3,2.5,2420,8244,2,0,0,10,2420,0,1988,0,98029,47.5595,-122.019,2500,0,0
7135520650,1210000,5,4.25,4420,13497,2,0,0,11,3510,910,2000,0,98059,47.5262,-122.143,4220,0,1
9478500570,3e+05,4,2.5,2620,4469,2,0,0,7,2620,0,2008,0,98042,47.3663,-122.115,2250,0,0
4388000120,289950,4,2.25,2190,6906,1,0,0,7,1040,1150,1977,0,98023,47.319,-122.373,1250,0,1
7424600020,620000,4,2.5,1900,9775,1,0,0,7,1900,0,1967,0,98033,47.6856,-122.168,1990,0,0
7504010750,649990,4,2.25,2130,11900,2,0,0,9,2130,0,1976,0,98074,47.6408,-122.058,2590,0,0
5100401468,448000,2,1,1110,5413,1,0,0,6,890,220,1937,0,98115,47.6925,-122.32,1300,0,1
4047200300,599900,3,1.5,2605,12030,1,0,0,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,0,1
7856640560,1130000,5,3.5,3880,13885,2,0,3,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,0,1
425079100,406500,3,2.75,1840,68479,1,0,2,8,1340,500,1989,0,98014,47.6802,-121.908,2060,0,1
1727850350,1190000,4,2.5,3480,12164,1.5,0,0,11,3480,0,1984,0,98005,47.6404,-122.171,3960,0,0
3329530200,205000,3,2,1410,8384,1,0,0,7,1410,0,1985,0,98001,47.3315,-122.263,1410,0,0
9268850480,308000,3,1.75,1300,1237,2,0,0,7,1060,240,2008,0,98027,47.539,-122.026,1350,0,1
1321039076,209950,3,1,970,9583,1,0,0,6,970,0,1967,0,98023,47.3044,-122.366,970,0,0
452001280,529950,3,1,1240,5000,1.5,0,0,7,1240,0,1909,0,98107,47.6755,-122.367,1240,0,0
3905040590,560000,3,2.5,2180,7169,2,0,0,8,2180,0,1990,0,98029,47.5714,-122.002,2150,0,0
1823069287,575000,3,2.5,3240,33661,2,0,0,8,3240,0,2001,0,98059,47.4785,-122.095,1870,0,0
714000195,510000,2,1,1390,5544,1,0,0,7,930,460,1947,0,98105,47.6696,-122.267,1710,0,1
2770606915,420000,3,1.5,1050,6615,1,0,0,6,800,250,1950,0,98199,47.6578,-122.39,1530,0,1
7905370390,475000,5,2.5,2340,7200,1,0,0,7,1300,1040,1975,0,98034,47.7206,-122.211,1930,0,1
7854800090,799950,3,3,2900,11769,2,0,0,10,2900,0,1997,0,98052,47.6993,-122.118,2900,0,0
480000170,480000,2,1,1500,3420,1,0,0,7,1500,0,1902,0,98103,47.661,-122.338,2050,0,0
2212901010,229950,3,1.75,1170,11960,1,0,0,7,1170,0,1969,0,98042,47.3279,-122.136,1230,0,0
8150100240,265000,2,1,620,4760,1,0,0,6,620,0,1941,0,98126,47.5286,-122.376,620,0,0
7905200386,410000,3,1,1020,6903,1,0,0,7,1020,0,1951,0,98116,47.571,-122.392,1440,0,0
49500090,372000,4,1.5,1780,7914,1.5,0,0,7,1780,0,1962,0,98059,47.5142,-122.163,1350,0,0
5693501100,640000,3,3,1560,1466,3,0,0,8,1560,0,2006,0,98103,47.6604,-122.352,1530,0,0
5126300060,515000,3,2.5,2610,5845,2,0,0,8,2610,0,2005,0,98059,47.4821,-122.142,2810,0,0
8899210090,360000,3,2.25,2130,8466,1,0,0,7,1290,840,1983,0,98055,47.4537,-122.211,2250,0,1
7338220370,297000,4,2.5,2230,4952,2,0,0,8,2230,0,2011,0,98002,47.3363,-122.211,2030,0,0
7697100030,546800,4,1.5,1520,5910,1,0,0,7,1020,500,1946,0,98115,47.6904,-122.295,1710,0,1
1682500160,210000,3,2,1440,7210,1,0,0,8,1440,0,1983,0,98092,47.3128,-122.184,1700,0,0
1926069143,865000,4,3.25,3400,99170,1,0,0,8,2000,1400,1980,0,98072,47.7293,-122.099,3460,0,1
8645500900,279000,4,2,2200,7700,1,0,0,7,1100,1100,1979,0,98058,47.464,-122.18,1790,0,1
2525049086,2720000,4,3.25,3990,18115,2,0,0,11,3990,0,1989,0,98039,47.6177,-122.229,3450,0,0
3010300240,577000,3,2.5,2060,5750,1,0,0,7,1330,730,1976,0,98116,47.5671,-122.391,1920,0,1
6790200180,6e+05,4,2.5,2620,9873,2,0,0,8,2620,0,1987,0,98075,47.5822,-122.051,2520,0,0
1561600095,1060000,4,2,2290,11137,1,0,0,8,2290,0,1955,0,98004,47.5887,-122.201,2300,0,0
5466410030,249000,3,2,1360,6082,1,0,0,7,1360,0,1994,0,98042,47.3577,-122.16,1360,0,0
2768300736,605000,3,3,1760,2114,2,0,0,7,1400,360,2008,0,98107,47.6666,-122.37,1300,0,1
6187500080,637000,5,3,2460,7240,1,0,0,9,1840,620,1991,0,98006,47.5486,-122.189,2530,0,1
3286800260,780000,5,2.5,3480,74052,1,0,0,8,1980,1500,1972,0,98027,47.4961,-122.063,2610,0,1
1207000025,245000,3,1,1370,6000,1,0,0,7,1370,0,1955,0,98146,47.4879,-122.339,1370,0,0
6056111370,340000,2,1.75,1270,1916,2,0,0,8,1270,0,2012,0,98108,47.5648,-122.294,1140,0,0
5561300750,518000,4,2.25,2640,34870,1,0,0,8,1770,870,1977,0,98027,47.4688,-122.009,2500,0,1
3346300356,740000,5,2.75,3050,7520,2,0,0,8,3050,0,2014,0,98056,47.5245,-122.184,2180,0,0
8087800400,385000,4,2.5,1950,7350,1,0,0,7,1150,800,1963,0,98052,47.656,-122.134,2050,0,1
522059013,173000,2,1,820,10450,1,0,0,7,820,0,1965,0,98055,47.4261,-122.199,1240,0,0
